"iter1",0.000,13.000
"iter2",0.000,18.000
"iter3",0.000,32.000
"iter4",-239.586,58.000
"iter5",-238.857,64.000
"iter6",-238.857,67.000
"iter7",-238.857,70.000
"iter8",-238.857,70.000
"iter9",-238.857,68.000
"iter10",-238.857,70.000
"iter11",-238.857,70.000
"iter12",-238.857,69.000
"iter13",-238.857,68.000
"iter14",-238.857,69.000
"iter15",-238.857,71.000
"iter16",-238.857,66.000
"iter17",-238.857,68.000
"iter18",-238.857,67.000
"iter19",-238.857,67.000
"iter20",-238.857,68.000
"iter21",-238.857,68.000
"iter22",-238.857,68.000
"iter23",-238.857,71.000
"iter24",-238.857,68.000
"iter25",-238.857,69.000
"iter26",-238.857,69.000
"iter27",-238.857,70.000
"iter28",-238.857,70.000
"iter29",-238.857,57.000
"iter30",-238.857,49.000
