"iter1",-276.629,2.000
"iter2",-276.629,2.000
"iter3",-276.763,2.000
"iter4",-276.763,2.000
"iter5",-276.763,2.000
"iter6",-276.763,2.000
"iter7",-276.763,2.000
"iter8",-276.763,2.000
"iter9",-276.763,2.000
"iter10",-276.763,2.000
"iter11",-276.763,2.000
"iter12",-276.763,2.000
"iter13",-276.763,2.000
"iter14",-276.763,2.000
"iter15",-276.763,2.000
"iter16",-278.566,2.000
"iter17",0.000,2.000
"iter18",0.000,2.000
"iter19",0.000,1.000
"iter20",0.000,2.000
"iter21",0.000,2.000
"iter22",0.000,2.000
"iter23",0.000,1.000
"iter24",0.000,2.000
"iter25",0.000,2.000
"iter26",0.000,1.000
"iter27",0.000,1.000
"iter28",0.000,1.000
"iter29",0.000,1.000
"iter30",0.000,1.000
