0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
32.580,32.580,32.580,32.580,32.580,32.580,32.580,32.580,32.580,32.580,32.580,32.580,32.580,32.580,32.580,32.580,32.580,32.580,32.580,32.580,32.580,32.580,32.580,32.580,32.580,32.580,32.580,32.580,32.580,32.580
166.407,166.407,166.407,166.407,166.407,166.407,166.407,166.407,166.407,166.407,166.407,166.407,166.407,166.407,166.407,166.407,166.407,166.407,166.407,166.407,166.407,166.407,166.407,166.407,166.407,166.407,166.407,166.407,166.407,166.407
724.390,724.390,724.390,724.390,724.390,724.390,724.390,724.390,724.390,724.390,724.390,724.390,724.390,724.390,724.390,724.390,724.390,724.390,724.390,724.390,724.390,724.390,724.390,724.390,724.390,724.390,724.390,724.390,724.390,724.390
241.200,241.200,241.200,241.200,241.200,241.200,241.200,241.200,241.200,241.200,241.200,241.200,241.200,241.200,241.200,241.200,241.200,241.200,241.200,241.200,241.200,241.200,241.200,241.200,241.200,241.200,241.200,241.200,241.200,241.200
598.680,598.680,598.680,598.680,598.680,598.680,598.680,598.680,598.680,598.680,598.680,598.680,598.680,598.680,598.680,598.680,598.680,598.680,598.680,598.680,598.680,598.680,598.680,598.680,598.680,598.680,598.680,598.680,598.680,598.680
917.090,917.090,917.090,917.090,917.090,917.090,917.090,917.090,917.090,917.090,917.090,917.090,917.090,917.090,917.090,917.090,917.090,917.090,917.090,917.090,917.090,917.090,917.090,917.090,917.090,917.090,917.090,917.090,917.090,917.090
668.310,668.310,668.310,668.310,668.310,668.310,668.310,668.310,668.310,668.310,668.310,668.310,668.310,668.310,668.310,668.310,668.310,668.310,668.310,668.310,668.310,668.310,668.310,668.310,668.310,668.310,668.310,668.310,668.310,668.310
969.120,969.120,969.120,969.120,969.120,969.120,969.120,969.120,969.120,969.120,969.120,969.120,969.120,969.120,969.120,969.120,969.120,969.120,969.120,969.120,954.900,954.900,954.900,954.900,954.900,954.900,954.900,954.900,929.850,929.850
754.370,754.370,754.370,754.370,754.370,754.370,754.370,754.370,754.370,754.370,754.370,754.370,754.370,754.370,754.370,754.370,754.370,754.370,754.370,754.370,754.370,754.370,754.370,754.370,754.370,754.370,754.370,754.370,754.370,754.370
860.180,860.180,847.590,847.590,847.590,847.590,847.590,847.590,847.590,847.590,847.590,847.590,847.590,847.590,847.590,847.590,847.590,847.590,847.590,847.590,847.590,829.330,829.330,829.330,829.330,829.330,829.330,826.940,826.940,826.940
171.120,171.120,171.120,171.120,171.120,171.120,171.120,171.120,171.120,171.120,171.120,171.120,171.120,171.120,171.120,171.120,171.120,171.120,171.120,171.120,171.120,171.120,171.120,171.120,171.120,171.120,171.120,171.120,171.120,171.120
135.530,135.530,135.530,135.530,135.530,135.530,135.530,135.530,135.530,135.530,135.530,135.530,135.530,135.530,135.530,128.230,128.230,128.230,128.230,128.230,128.230,128.230,128.230,128.230,128.230,128.230,128.230,128.230,128.230,128.230
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000
