"iter1",0.000,10.000
"iter2",0.000,9.000
"iter3",0.000,9.000
"iter4",0.000,9.000
"iter5",0.000,9.000
"iter6",-231.617,16.000
"iter7",-231.604,16.000
"iter8",-231.604,9.000
"iter9",-231.604,9.000
"iter10",-231.604,9.000
"iter11",-231.604,9.000
"iter12",-231.604,9.000
"iter13",-231.604,9.000
"iter14",-231.604,9.000
"iter15",-231.604,9.000
"iter16",-231.604,8.000
"iter17",-231.604,12.000
"iter18",-231.604,5.000
"iter19",-231.604,8.000
"iter20",-231.604,8.000
"iter21",-231.604,8.000
"iter22",-231.604,8.000
"iter23",-231.604,9.000
"iter24",-231.604,8.000
"iter25",-231.604,9.000
"iter26",-231.604,10.000
"iter27",-259.267,13.000
"iter28",-259.267,7.000
"iter29",-260.180,5.000
"iter30",0.000,1.000
