"iter1",0.000,11.000
"iter2",0.000,11.000
"iter3",0.000,11.000
"iter4",0.000,12.000
"iter5",0.000,33.000
"iter6",0.000,46.000
"iter7",-235.596,62.000
"iter8",-234.313,72.000
"iter9",-234.313,69.000
"iter10",-234.313,69.000
"iter11",-234.313,69.000
"iter12",-234.290,69.000
"iter13",-234.290,70.000
"iter14",-234.290,72.000
"iter15",-234.290,70.000
"iter16",-234.290,69.000
"iter17",-234.290,69.000
"iter18",-234.290,69.000
"iter19",-233.828,67.000
"iter20",-233.828,67.000
"iter21",-233.828,71.000
"iter22",-232.614,68.000
"iter23",-232.614,69.000
"iter24",-232.614,70.000
"iter25",-232.614,69.000
"iter26",-232.614,72.000
"iter27",-232.614,68.000
"iter28",-232.614,68.000
"iter29",-232.614,69.000
"iter30",-232.614,68.000
