"iter1",0.000,12.000
"iter2",0.000,31.000
"iter3",0.000,33.000
"iter4",-239.516,60.000
"iter5",-238.792,68.000
"iter6",-238.792,69.000
"iter7",-238.792,68.000
"iter8",-238.792,69.000
"iter9",-238.792,67.000
"iter10",-238.792,66.000
"iter11",-238.792,69.000
"iter12",-238.792,67.000
"iter13",-238.792,70.000
"iter14",-238.792,68.000
"iter15",-238.792,71.000
"iter16",-238.792,69.000
"iter17",-238.792,70.000
"iter18",-238.792,69.000
"iter19",-238.792,68.000
"iter20",-238.792,67.000
"iter21",-238.792,71.000
"iter22",-238.792,67.000
"iter23",-238.792,71.000
"iter24",-238.792,66.000
"iter25",-238.792,68.000
"iter26",-238.792,68.000
"iter27",-238.792,68.000
"iter28",-238.792,65.000
"iter29",-238.792,54.000
"iter30",-238.792,49.000
