
Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:56:57 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:57:36 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:57:43 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:57:50 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:57:52 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:57:56 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:57:59 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:58:02 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:58:05 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:58:08 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:58:10 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:58:14 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:58:17 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:58:20 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:58:23 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:58:26 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:58:29 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:58:31 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:58:34 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:58:37 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:58:40 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:58:43 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:58:46 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:58:49 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:58:52 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:58:55 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:58:58 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:59:01 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:59:03 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:59:06 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:59:09 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:59:12 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 21:22:34 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 22:45:56 2022


Gurobi 7.0.2 (linux64) logging started Mon Jun 20 02:55:58 2022


Gurobi 7.0.2 (linux64) logging started Mon Jun 20 07:06:00 2022


Gurobi 7.0.2 (linux64) logging started Mon Jun 20 07:06:26 2022

